track,artist,reason
crazy love,chelsea wolfe,Already processed
crazy love,colder,Already processed
crazy love,emiliana torrini,Already processed
crazy love,michael bublé,Already processed
crazy love,paul anka,Already processed
crazy love,van morrison,Already processed
crazy,andrew lloyd webber,Already processed
crazy,barenaked ladies,Already processed
crazy,britney spears,Already processed
crazy,dolls of pain,Already processed
crazy,mineral,Already processed
crazy,norah jones,Already processed
crazy,northern portrait,Already processed
crazy,richard cheese,Already processed
crazy,the asteroids galaxy tour,Already processed
cream,prince,Already processed
creep,echostream,Already processed
creep,kina grannis,Already processed
creep,lola demo,Already processed
creep,radiohead,Already processed
creep,richard cheese,Already processed
crossfire,kansas,Already processed
crush,gavin degraw,Already processed
crush,lovebugs,Already processed
crush,metaform,Already processed
crush,orchestral manoeuvres in the dark,Already processed
crush,savio rego,Already processed
crush,selena gomez & the scene,Already processed
crush,tall dwarfs,Already processed
crystal ball,pink,Already processed
crystalline,younger brother,Already processed
crystal,curve,Already processed
crystal,mando diao,Already processed
crystal,stevie nicks,Already processed
cry,gayngs,Already processed
cry,james blunt,Already processed
cry,rihanna,Already processed
cry,texas,Already processed
cupid,jack johnson,Already processed
curious,kode9 & the spaceape,Already processed
curtain call,j.r.c.richardson,Already processed
curtains,winter trees stand naked,Already processed
cut,jimmy eat world,Already processed
cut,monolake,Already processed
cut,plumb,Already processed
cycles,r. carlos nakai,Already processed
daddy,kelis,Already processed
daddy,korn,Already processed
daisy,ishq,Already processed
daisy,lifetheory,Already processed
daisy,satellite child,Already processed
damaged,plumb,Already processed
damage,jimmy eat world,Already processed
damage,non-prophets,Already processed
damage,terrorfakt,Already processed
damage,yo la tengo,Already processed
damage,you am i,Already processed
damage,zbigniew preisner,Already processed
damascus,enigma,Already processed
damascus,sufjan stevens,Already processed
damascus,the natacha atlas & marc eagleton project,Already processed
dance with me,nouvelle vague,Already processed
dance,from us to sunset,Already processed
dance,gary thomas,Already processed
dance,nas,Already processed
dance,ratt,Already processed
dance,ленинград,Already processed
dancing in the dark,solange,Already processed
dangerous,katharine mcphee,Already processed
dangerous,o.c.,Already processed
danny boy,glenn miller,Already processed
danny boy,the seekers,Already processed
danse macabre,wendy rule,Already processed
dark ages,pavement,Already processed
darkness descends,midnight syndicate,Already processed
darkness,disturbed,Already processed
darkness,lamb,Already processed
darkness,rage against the machine,Already processed
darkness,say just words,Already processed
darkness,squirrelheed,Already processed
darkness,van der graaf generator,Already processed
darkness,virgin black,Already processed
darlin',the beach boys,Already processed
david,marc streitenfeld,Already processed
david,noah gundersen,Already processed
dawn,kier bates,Already processed
dawn,meredith monk,Already processed
dawn,mr. lif,Already processed
dawn,steven halpern,Already processed
day by day,miss may i,Already processed
day by day,najee,Already processed
day is done,nick drake,Already processed
day is done,"peter, paul & mary",Already processed
day one,gemma hayes,Already processed
daybreak,overwerk,Already processed
daydream,gunter kallman choir,Already processed
daydream,mike oldfield,Already processed
daydream,the lovin' spoonful,Already processed
daydream,the smashing pumpkins,Already processed
daylight,matt & kim,Already processed
daylight,thundercat,Already processed
daylight,yesterday's new quintet,Already processed
daylight,zx spectrum,Already processed
days,sambassadeur,Already processed
days,television,Already processed
de profundis,ordo equilibrio,Already processed
de profundis,terry oldfield,Already processed
dead by dawn,feed her to the sharks,Already processed
dead,they might be giants,Already processed
dear god,dudley perkins,Already processed
dear god,fm static,Already processed
dear john,taylor swift,Already processed
death march,gobias,Already processed
december,new modern angels,Already processed
december,norah jones,Already processed
december,sara bareilles,Already processed
december,teenage fanclub,Already processed
deeper,rabbit in the moon,Already processed
deep,cirque du soleil,Already processed
deja vu,eminem,Already processed
deja vu,remergence,Already processed
deja vu,yeah yeah yeahs,Already processed
delicate,damien rice,Already processed
delicate,patrick o'hearn,Already processed
delicate,terence trent d'arby,Already processed
delicious,sleeper,Already processed
deliver me,sarah brightman,Already processed
demons,yo la tengo,Already processed
denial,sugababes,Already processed
departure,frozen silence,Already processed
departure,golem,Already processed
departure,"kenta nagata, hajime wakai, toru minegishi, koji kondo",Already processed
departure,vikter duplaix,Already processed
departure,voice of the seven woods,Already processed
descent,darkwood,Already processed
descent,godflesh,Already processed
desert song,edward sharpe & the magnetic zeros,Already processed
desert song,my chemical romance,Already processed
desert,zmiya,Already processed
desert,émilie simon,Already processed
desire,geri halliwell,Already processed
desire,kamasi washington,Already processed
desire,numb,Already processed
desire,pharoahe monch,Already processed
desire,ryan adams,Already processed
desire,stephen deruby,Already processed
desire,talk talk,Already processed
desire,the sound,Already processed
despair,japan,Already processed
despair,point of existence,Already processed
despair,yeah yeah yeahs,Already processed
desperate,stanfour,Already processed
desperate,the killers,Already processed
destiny,zero 7,Already processed
detroit,hot natured,Already processed
devotion,hurts,Already processed
devotion,jessie ware,Already processed
devotion,john mclaughlin,Already processed
devotion,luscious jackson,Already processed
devotion,nuclear blast allstars,Already processed
devotion,seelenkrank,Already processed
devotion,stephen deruby,Already processed
dialogue,jackson c. frank,Already processed
diana,synaulia,Already processed
diary,saturday looks good to me,Already processed
diary,wale,Already processed
dice,finley quaye & william orbit,Already processed
dies irae,richard david brooks,Already processed
different drum,the stone poneys feat. linda ronstadt,Already processed
dig it,nellie mckay,Already processed
dirt,the stooges,Already processed
disappear,harland,Already processed
discipline,leatherface,Already processed
disconnected,shy child,Already processed
disconnected,will young,Already processed
diva,mark mancina,Already processed
dive,tycho,Already processed
dizzy,lovesliescrushing,Already processed
dj,saint etienne,Already processed
dna,little mix,Already processed
do it again,the beach boys,Already processed
do it again,the juju orchestra,Already processed
do you love me,patti austin,Already processed
do you remember,ane brun,Already processed
do you remember,jack johnson,Already processed
do you remember,jill scott,Already processed
do you remember,phil collins,Already processed
do your thing,stefanie heinzmann,Already processed
dog,this town needs guns,Already processed
dog,zola jesus,Already processed
dolls,take abe,Already processed
dolphin,lone,Already processed
don't bother,sam prekop,Already processed
don't cha,the pussycat dolls,Already processed
don't cry,britney spears,Already processed
don't cry,deerhunter,Already processed
don't cry,jakalope,Already processed
don't cry,stephen harrison,Already processed
