track,artist,final_emotion,lyrics,reason
Romantic Flight,John Powell,romantic,,LYRICS_NOT_FOUND
"Prelude In G Minor, Op. 23, No. 5",Sergei Rachmaninoff,romantic,,LYRICS_NOT_FOUND
We Can't Be Friends,Dream Koala,romantic,,LYRICS_NOT_FOUND
Powder,Parov Stelar,romantic,,LYRICS_NOT_FOUND
The Pink Room,Angelo Badalamenti,romantic,,LYRICS_NOT_FOUND
Suns That Circling Go,Helios,romantic,,LYRICS_NOT_FOUND
I Was Just Thinking,Max Richter,romantic,,LYRICS_NOT_FOUND
Eve II,Emancipator,romantic,,LYRICS_NOT_FOUND
XL-30,Shuggie Otis,romantic,,LYRICS_NOT_FOUND
Warm Signal,Apparat,romantic,,LYRICS_NOT_FOUND
Shoouss Lullaby,Teebs,romantic,,LYRICS_NOT_FOUND
Lilia,Milton Nascimento,romantic,,LYRICS_NOT_FOUND
Cavatina from The Deer Hunter,John Williams,romantic,,LYRICS_NOT_FOUND
Exit Music (For A Film),Christopher O'Riley,romantic,,LYRICS_NOT_FOUND
1-800-Skauen,Wibutee,romantic,,LYRICS_NOT_FOUND
Story of Elaine,Jazzamor,romantic,,LYRICS_NOT_FOUND
Cinema Paradiso (Love Theme),Charlie Haden & Pat Metheny,romantic,,LYRICS_NOT_FOUND
Take My Time,Chris Brown,romantic,,LYRICS_NOT_FOUND
Hearts In Celestial Unison,Gandalf,romantic,,LYRICS_NOT_FOUND
Hugebaby,Penguin Cafe Orchestra,romantic,,LYRICS_NOT_FOUND
Chanson d'O,Françoise Hardy,romantic,,LYRICS_NOT_FOUND
Jewel In The Sun,Diane Arkenstone,romantic,,LYRICS_NOT_FOUND
Return Journey,Voices Of Kwahn A.D.,romantic,,LYRICS_NOT_FOUND
Retirement Song,"Medeski, Martin and Wood",excitement,,LYRICS_NOT_FOUND
P-Poppin' (Feat. Shawnna & Lil' Fate),Ludacris,neutral,,LYRICS_NOT_FOUND
Pornstep ft. The Highbury Whores,Dodge & Fuski,excitement,,LYRICS_NOT_FOUND
Hi Scores,Cex,excitement,,LYRICS_NOT_FOUND
Début,Mélanie Laurent,romantic,,LYRICS_NOT_FOUND
Tick Of The Clock,Chromatics,romantic,,LYRICS_NOT_FOUND
I Love My Sex,Benny Benassi,romantic,,LYRICS_NOT_FOUND
Time: The Donut of the Heart,J Dilla,romantic,,LYRICS_NOT_FOUND
Orozco,Tosca,romantic,,LYRICS_NOT_FOUND
Delorean Dynamite,Todd Terje,romantic,,LYRICS_NOT_FOUND
The Hen,Miles Davis,neutral,,LYRICS_NOT_FOUND
Sacrifice Me,Salty Dog,neutral,,LYRICS_NOT_FOUND
Miserlou,Dick Dale and His Del-Tones,excitement,,LYRICS_NOT_FOUND
Inutile Et Indispensable,Little People,reflective,,LYRICS_NOT_FOUND
Wack Wack,Young Holt Trio,reflective,,LYRICS_NOT_FOUND
Obirin African (Woman of Africa),Art Blakey,reflective,,LYRICS_NOT_FOUND
Music (Peshay Rework),LTJ Bukem,reflective,,LYRICS_NOT_FOUND
T- Plays It Cool,Marvin Gaye,reflective,,LYRICS_NOT_FOUND
Beep Street,Squarepusher,neutral,,LYRICS_NOT_FOUND
Squarepusher Theme,Squarepusher,neutral,,LYRICS_NOT_FOUND
Like Herod (Hood remix),Mogwai,neutral,,LYRICS_NOT_FOUND
Tom Tom Theme,Tom Tom Club,neutral,,LYRICS_NOT_FOUND
Porn Coconut Co.,Plaid,neutral,,LYRICS_NOT_FOUND
Regicide,Matmos,neutral,,LYRICS_NOT_FOUND
Drowning Witch,Frank Zappa,joy,,LYRICS_NOT_FOUND
This Is Six Minutes,Four Tet,reflective,,LYRICS_NOT_FOUND
The Struggle Against Unreality Begins,Matmos,neutral,,LYRICS_NOT_FOUND
Do the Neurotic,Genesis,neutral,,LYRICS_NOT_FOUND
Tangram set 1,Tangerine Dream,reflective,,LYRICS_NOT_FOUND
Rehux,Rumpistol,neutral,,LYRICS_NOT_FOUND
Sorcerer,Herbie Hancock,neutral,,LYRICS_NOT_FOUND
Hand Covers Bruise,Trent Reznor & Atticus Ross,reflective,,LYRICS_NOT_FOUND
Minirockers,Adebisi Shank,neutral,,LYRICS_NOT_FOUND
Etude (Theme From the Killing Fields),Mike Oldfield,neutral,,LYRICS_NOT_FOUND
"Piano Sonata No. 14 in C-sharp minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",Ludwig van Beethoven,joy,,LYRICS_NOT_FOUND
Our Next Movement,toe,reflective,,LYRICS_NOT_FOUND
Þversögn,Sigur Rós,joy,,LYRICS_NOT_FOUND
Comes to mind,Teebs & Jackhigh,joy,,LYRICS_NOT_FOUND
Glide Time,The High Llamas,calm,,LYRICS_NOT_FOUND
"Violin Concerto in D Major, Op. 61: III. Rondo: Allegro",Ludwig van Beethoven,joy,,LYRICS_NOT_FOUND
"Waltz No. 3 in A minor, Op. 34 No. 2",Frédéric Chopin,joy,,LYRICS_NOT_FOUND
The Ghetto Walk,Miles Davis,joy,,LYRICS_NOT_FOUND
Yokai,Mosh,calm,,LYRICS_NOT_FOUND
The Big Ship (2004 Digital Remaster),Brian Eno,joy,,LYRICS_NOT_FOUND
TNT (Nobukazu Takemura remix),Tortoise,calm,,LYRICS_NOT_FOUND
"Piano Concerto No. 4 in G Major, Op. 58: III. Rondo (Vivace)",Ludwig van Beethoven,joy,,LYRICS_NOT_FOUND
The Nutcracker: Waltz Of The Flowers,Pyotr Ilyich Tchaikovsky,joy,,LYRICS_NOT_FOUND
The Nutcracker: March,Pyotr Ilyich Tchaikovsky,joy,,LYRICS_NOT_FOUND
"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathetique"": II. Adagio cantabile",Ludwig van Beethoven,joy,,LYRICS_NOT_FOUND
In The Upper Room / Dance IX,Philip Glass,joy,,LYRICS_NOT_FOUND
East St.Louis Toodle-Oo,Steely Dan,sadness,,LYRICS_NOT_FOUND
"Bagatelle in A minor, WoO 59 ""Fur Elise""",Ludwig van Beethoven,joy,,LYRICS_NOT_FOUND
Usignolo,Yanni,calm,,LYRICS_NOT_FOUND
In The Mausoluem,Beirut,joy,,LYRICS_NOT_FOUND
kink,Trentemoller,joy,,LYRICS_NOT_FOUND
Deathcamp,"Tyler, the Creator",reflective,,LYRICS_NOT_FOUND
Fucking Young / Perfect,"Tyler, the Creator",reflective,,LYRICS_NOT_FOUND
AU79,"Tyler, the Creator",reflective,,LYRICS_NOT_FOUND
My Romance,Gene Ammons,reflective,,LYRICS_NOT_FOUND
Untitled 63,"Tyler, the Creator",reflective,,LYRICS_NOT_FOUND
Blow My Load,"Tyler, the Creator",reflective,,LYRICS_NOT_FOUND
I Am Always Right Here,Kevin Kern,reflective,,LYRICS_NOT_FOUND
The Trees They Do Grow High,John Renbourn,reflective,,LYRICS_NOT_FOUND
Visur Vatnsenda-Rosu,Björk,reflective,,LYRICS_NOT_FOUND
The Finger Lakes,Tommy Emmanuel,reflective,,LYRICS_NOT_FOUND
Maiden Voyage,Robert Glasper,reflective,,LYRICS_NOT_FOUND
Lila's Healing,Billy McLaughlin,reflective,,LYRICS_NOT_FOUND
Gaudalier,Corvus Corax,reflective,,LYRICS_NOT_FOUND
Birth Is Through Blood,Hexentanz,reflective,,LYRICS_NOT_FOUND
Miscount Detected,Kelly Bailey,reflective,,LYRICS_NOT_FOUND
Diablo,Breach,reflective,,LYRICS_NOT_FOUND
1866 Suppe: Light Cavalry-Overture,1866 Suppe: Light Cavalry-Overture,joy,,LYRICS_NOT_FOUND
Fragmentos En El Tiempo,Hocico,neutral,,LYRICS_NOT_FOUND
Saltatio Mortis a.D. MM,Corvus Corax,reflective,,LYRICS_NOT_FOUND
Eduard Rüttelmeier,Kreuzweg Ost,reflective,,LYRICS_NOT_FOUND
Vise La Réclame,Léo Ferré,calm,,LYRICS_NOT_FOUND
"Waltz No.1 In E Flat Major, Op.18",Frédéric Chopin,calm,,LYRICS_NOT_FOUND
On The Motorway,Metronomy,reflective,,LYRICS_NOT_FOUND
The 3rd,Metronomy,calm,,LYRICS_NOT_FOUND
Phantom Pt. 2,Justice,neutral,,LYRICS_NOT_FOUND
Coma (Live),Apocalyptica,reflective,,LYRICS_NOT_FOUND
Journey Through A Burning Brain,Tangerine Dream,reflective,,LYRICS_NOT_FOUND
Nemesis,Two Steps from Hell,neutral,,LYRICS_NOT_FOUND
Ebb,Julia Kent,neutral,,LYRICS_NOT_FOUND
Jump!,Two Steps from Hell,reflective,,LYRICS_NOT_FOUND
Deshominisation,Alain Goraguer,reflective,,LYRICS_NOT_FOUND
Paint Her Mouth,Herbie Hancock,sadness,,LYRICS_NOT_FOUND
The Cross Of Antiquan,Two Steps from Hell,reflective,,LYRICS_NOT_FOUND
Party People,Herbie Hancock,reflective,,LYRICS_NOT_FOUND
Track,Kenny Larkin,calm,,LYRICS_NOT_FOUND
Obsidian Flow,Darcy James Argue's Secret Society,neutral,,LYRICS_NOT_FOUND
Sprawl,Calexico,sadness,,LYRICS_NOT_FOUND
Adenosine Buildup,Blotted Science,neutral,,LYRICS_NOT_FOUND
Dixi,Sébastien Tellier,reflective,,LYRICS_NOT_FOUND
Sea of Glass,Tom Middleton,excitement,,LYRICS_NOT_FOUND
You're My Everything,Freddie Hubbard,excitement,,LYRICS_NOT_FOUND
Camille 2000,Piero Piccioni,excitement,,LYRICS_NOT_FOUND
Alpha Beta Gaga - Mark Ronson Dub,Air,excitement,,LYRICS_NOT_FOUND
Dance of the Pseudo Nymph,Flying Lotus,neutral,,LYRICS_NOT_FOUND
Computer Face//Pure Being,Flying Lotus,excitement,,LYRICS_NOT_FOUND
Point to Point,Animals as Leaders,neutral,,LYRICS_NOT_FOUND
Weak4,65daysofstatic,excitement,,LYRICS_NOT_FOUND
Bubble Dream,CHON,reflective,,LYRICS_NOT_FOUND
T.A.Z.,Black Label Society,neutral,,LYRICS_NOT_FOUND
Bleeding In The Brain,Blotted Science,neutral,,LYRICS_NOT_FOUND
R.E.M.,Blotted Science,neutral,,LYRICS_NOT_FOUND
At Heart,Miss May I,neutral,,LYRICS_NOT_FOUND
Sleep Deprivation,Blotted Science,neutral,,LYRICS_NOT_FOUND
TheseRIOTSareJUSTtheBEGINNING,And So I Watch You From Afar,neutral,,LYRICS_NOT_FOUND
Labyrinth of Madness,Rhapsody of Fire,excitement,,LYRICS_NOT_FOUND
Desert Girl,Planet X,neutral,,LYRICS_NOT_FOUND
Eudaimonia Overture,Paul Gilbert,excitement,,LYRICS_NOT_FOUND
Pressure Drop VIP,Technical Itch,neutral,,LYRICS_NOT_FOUND
The Road Less Traveled,Mattias IA Eklundh,excitement,,LYRICS_NOT_FOUND
Phenomenon,Glass Casket,neutral,,LYRICS_NOT_FOUND
Tink Walks Amok,Frank Zappa,excitement,,LYRICS_NOT_FOUND
Read Me,Spastic Ink,neutral,,LYRICS_NOT_FOUND
Anesthesia (Pulling Teeth),Metallica,neutral,,LYRICS_NOT_FOUND
Dellamorte Dellamore,Aborted,anger,,LYRICS_NOT_FOUND
Race Wars,BT,neutral,,LYRICS_NOT_FOUND
Jackhammer,Paul Gilbert,neutral,,LYRICS_NOT_FOUND
Detroit Rock City,Mattias IA Eklundh,sadness,,LYRICS_NOT_FOUND
Dedicated To Extinction,Despised Icon,neutral,,LYRICS_NOT_FOUND
Senator Sam,Buddy Rich,neutral,,LYRICS_NOT_FOUND
Doomed,Despised Icon,neutral,,LYRICS_NOT_FOUND
Three Minute Warning pt. I,Liquid Tension Experiment,neutral,,LYRICS_NOT_FOUND
Biosphere,Widek,neutral,,LYRICS_NOT_FOUND
Night Terror (Pavor Nocturnus),Blotted Science,neutral,,LYRICS_NOT_FOUND
Extraction,Greg Howe/Victor Wooten/Dennis Chambers,neutral,,LYRICS_NOT_FOUND
Eltern,Hauschka,reflective,,LYRICS_NOT_FOUND
Hiscores,Boards of Canada,reflective,,LYRICS_NOT_FOUND
Consuelo,Belle and Sebastian,reflective,,LYRICS_NOT_FOUND
Njósnavélin,Sigur Rós,reflective,,LYRICS_NOT_FOUND
The Ellie Badge,Michael Giacchino,sadness,,LYRICS_NOT_FOUND
Heiderauche,Equilibrium,reflective,,LYRICS_NOT_FOUND
Waltz For Zizi,The Seatbelts,reflective,,LYRICS_NOT_FOUND
The Nothing Song,Sigur Rós,joy,,LYRICS_NOT_FOUND
Gymnopédie No.1,Erik Satie,reflective,,LYRICS_NOT_FOUND
Prelude for Piano and Malaria,Worrytrain,reflective,,LYRICS_NOT_FOUND
Firdous E Bareen,Isis,sadness,,LYRICS_NOT_FOUND
Necessary Evil,Hans Zimmer,sadness,,LYRICS_NOT_FOUND
Some Summers They Drop Like Flys,Dirty Three,sadness,,LYRICS_NOT_FOUND
Boileroom,Sasha,sadness,,LYRICS_NOT_FOUND
Geometry of Murder,Earth,sadness,,LYRICS_NOT_FOUND
The Cold Sea's Embrace,Patrick O'Hearn,sadness,,LYRICS_NOT_FOUND
Regarding the Incredibly Deadly Viper,Thomas Newman,sadness,,LYRICS_NOT_FOUND
L' Absente,Yann Tiersen,sadness,,LYRICS_NOT_FOUND
Dive into the Heart -Destati-,下村陽子,neutral,,LYRICS_NOT_FOUND
Bring them home,坂本龍一,sadness,,LYRICS_NOT_FOUND
Memory's Tricks,Brad Mehldau,sadness,,LYRICS_NOT_FOUND
Marche Funebre,Frédéric Chopin,sadness,,LYRICS_NOT_FOUND
Horn,Nick Drake,sadness,,LYRICS_NOT_FOUND
Highschool Lover,Air,sadness,,LYRICS_NOT_FOUND
Ambre,Nils Frahm,sadness,,LYRICS_NOT_FOUND
On the Nature of Daylight,Max Richter,sadness,,LYRICS_NOT_FOUND
Written on the Sky,Max Richter,sadness,,LYRICS_NOT_FOUND
Una Mattina,Ludovico Einaudi,sadness,,LYRICS_NOT_FOUND
1 Ghosts I,Nine Inch Nails,sadness,,LYRICS_NOT_FOUND
R U Still in 2 It,Mogwai,sadness,,LYRICS_NOT_FOUND
La Valse d'Amélie (version piano),Yann Tiersen,sadness,,LYRICS_NOT_FOUND
Tomorrow's Song,Ólafur Arnalds,sadness,,LYRICS_NOT_FOUND
9 Ghosts I,Nine Inch Nails,sadness,,LYRICS_NOT_FOUND
3055,Ólafur Arnalds,sadness,,LYRICS_NOT_FOUND
Sweden,C418,sadness,,LYRICS_NOT_FOUND
Be Wild,M83,sadness,,LYRICS_NOT_FOUND
Ljósið,Ólafur Arnalds,sadness,,LYRICS_NOT_FOUND
The FInal Test,Charlie Clouser,neutral,,LYRICS_NOT_FOUND
Primal/Carnal,Chelsea Wolfe,sadness,,LYRICS_NOT_FOUND
Whispers,Eurielle,reflective,,LYRICS_NOT_FOUND
Gossip,Tame Impala,sadness,,LYRICS_NOT_FOUND
"(If I Knew, I'd Tell You)",Neon Indian,sadness,,LYRICS_NOT_FOUND
First Rendez-Vous,Yann Tiersen,sadness,,LYRICS_NOT_FOUND
Boogie Man,Aerosmith,sadness,,LYRICS_NOT_FOUND
Going Home: Theme of the Local Hero,Mark Knopfler,sadness,,LYRICS_NOT_FOUND
To Zanarkand,植松伸夫,sadness,,LYRICS_NOT_FOUND
Authentic Celestial Music,Dirty Three,sadness,,LYRICS_NOT_FOUND
Sincetta,Plaid,sadness,,LYRICS_NOT_FOUND
"Monsters, Inc.",Randy Newman,sadness,,LYRICS_NOT_FOUND
Stone In Focus,Aphex Twin,sadness,,LYRICS_NOT_FOUND
Where Does Time Go,Oneohtrix Point Never,sadness,,LYRICS_NOT_FOUND
Fyrsta Ferð,Sigur Rós,sadness,,LYRICS_NOT_FOUND
Gold Saucer,植松伸夫,sadness,,LYRICS_NOT_FOUND
Tale Of Two Lovers,Nicholas Gunn,sadness,,LYRICS_NOT_FOUND
Salento,René Aubry,sadness,,LYRICS_NOT_FOUND
Sphynx Gate,Hiatus Kaiyote,sadness,,LYRICS_NOT_FOUND
Tears of...,Akira Yamaoka,sadness,,LYRICS_NOT_FOUND
John Harrington,Goldmund,sadness,,LYRICS_NOT_FOUND
"Austin Texas Mental Hospital, Part 2",Stars of the Lid,sadness,,LYRICS_NOT_FOUND
Forget-me-not,Floex,sadness,,LYRICS_NOT_FOUND
Lake Feet,Black Moth Super Rainbow,sadness,,LYRICS_NOT_FOUND
I Wanna Be Bad (No rap with vocorder),Willa Ford,sadness,,LYRICS_NOT_FOUND
Glass Bead,여자친구,sadness,,LYRICS_NOT_FOUND
Main Theme of Final Fantasy VII,植松伸夫,sadness,,LYRICS_NOT_FOUND
Duntisbourne Abbots,µ-Ziq,sadness,,LYRICS_NOT_FOUND
"I Can't Feel My Hand Any More, It's Alright, Sleep Still",múm,reflective,,LYRICS_NOT_FOUND
"So Long, Lonesome (Eluvium Mix)",Explosions in the Sky,reflective,,LYRICS_NOT_FOUND
Kindred Spirit,Deuter,reflective,,LYRICS_NOT_FOUND
While You Were Out,Frank Zappa,reflective,,LYRICS_NOT_FOUND
Merry Christmas Mr.Lawrence,坂本龍一,reflective,,LYRICS_NOT_FOUND
The Man Who Sold The World,The Section Quartet,reflective,,LYRICS_NOT_FOUND
Bium Bium Bambalo,Hilmar Örn Hilmarsson & Sigur Rós,reflective,,LYRICS_NOT_FOUND
Rachels Song,Vangelis,reflective,,LYRICS_NOT_FOUND
Bookends Theme,Simon & Garfunkel,sadness,,LYRICS_NOT_FOUND
Bye Bye Macadam,Rone,sadness,,LYRICS_NOT_FOUND
Photographs,Eddie Vedder,sadness,,LYRICS_NOT_FOUND
Room Service,Parov Stelar,sadness,,LYRICS_NOT_FOUND
Love Theme From Bladerunner,Vangelis,sadness,,LYRICS_NOT_FOUND
Fixing Wall-E,Thomas Newman,sadness,,LYRICS_NOT_FOUND
In the Mood,The Glenn Miller Orchestra,sadness,,LYRICS_NOT_FOUND
"Suite Bergamasque, Claire de Lune, No. 3",Isao Tomita,sadness,,LYRICS_NOT_FOUND
How Deep Is The Ocean,John Coltrane,sadness,,LYRICS_NOT_FOUND
Hurley's Handouts,Michael Giacchino,sadness,,LYRICS_NOT_FOUND
The Sheltering Sky,坂本龍一,sadness,,LYRICS_NOT_FOUND
High Heels (Main Theme),坂本龍一,sadness,,LYRICS_NOT_FOUND
The Palm Sunday Tornado Hits Crystal Lake,Sufjan Stevens,sadness,,LYRICS_NOT_FOUND
On Thin Ice,Hans Zimmer,sadness,,LYRICS_NOT_FOUND
Kat's Theme,Noisia,sadness,,LYRICS_NOT_FOUND
"Symphony No. 5 in D minor, Op. 47 - IV. Allegro non troppo",Дмитрий Дмитриевич Шостакович,sadness,,LYRICS_NOT_FOUND
Ethnicolor I,Jean-Michel Jarre,sadness,,LYRICS_NOT_FOUND
Comptine d'un autre été: L'Après-midi,Yann Tiersen,sadness,,LYRICS_NOT_FOUND
D to E,Mogwai,sadness,,LYRICS_NOT_FOUND
Seuls,Bruno Coulais,sadness,,LYRICS_NOT_FOUND
A Great Effect,Simon & Garfunkel,sadness,,LYRICS_NOT_FOUND
Always summer,Adrian Johnston,sadness,,LYRICS_NOT_FOUND
Through The Veil,Kevin Kern,sadness,,LYRICS_NOT_FOUND
You Are Not What You Think You Are,Codes In The Clouds,sadness,,LYRICS_NOT_FOUND
First Love Touch,Angelo Badalamenti,sadness,,LYRICS_NOT_FOUND
Dominique Tries to Go Home,Zbigniew Preisner,sadness,,LYRICS_NOT_FOUND
Tear Drop,Santo & Johnny,sadness,,LYRICS_NOT_FOUND
Estasi Dell Anima,David Sardy,sadness,,LYRICS_NOT_FOUND
Perséphone (Enna),Year of No Light,reflective,,LYRICS_NOT_FOUND
Comptine d'un autre été - l'après-midi,Yann Tiersen,neutral,,LYRICS_NOT_FOUND
Legend of Mana ~Title Theme~,下村陽子,reflective,,LYRICS_NOT_FOUND
some other time,Gabriela Robin,sadness,,LYRICS_NOT_FOUND
Yumeji's theme,Umebayashi Shigeru,sadness,,LYRICS_NOT_FOUND
For the Damaged Coda (Extra Track),Blonde Redhead,sadness,,LYRICS_NOT_FOUND
故郷の原風景,Sojiro,sadness,,LYRICS_NOT_FOUND
The World Of The Dead II,Joe Hisaishi,sadness,,LYRICS_NOT_FOUND
Rêverie,Claude Debussy,reflective,,LYRICS_NOT_FOUND
Dracula Family,Mogwai,sadness,,LYRICS_NOT_FOUND
Temple of Silence,Deuter,reflective,,LYRICS_NOT_FOUND
Felicitacion,Dub Trio,reflective,,LYRICS_NOT_FOUND
Cherrybomb Part II,Caribou,reflective,,LYRICS_NOT_FOUND
La Valse D'Amelie [piano version],Yann Tiersen,calm,,LYRICS_NOT_FOUND
Lappi (Lapland) IV: Etiäinen,Nightwish,sadness,,LYRICS_NOT_FOUND
Chaotica,The Bambi Molesters,reflective,,LYRICS_NOT_FOUND
Sugar Rum Cherry (Dance of the Sugar-Plum Fairy),Duke Ellington,joy,,LYRICS_NOT_FOUND
Surfboard,Roberto Menescal E Seu Conjunto,reflective,,LYRICS_NOT_FOUND
Cadillac Doors,Yung Wun,reflective,,LYRICS_NOT_FOUND
Shotgun Shuffle,KC & The Sunshine Band,neutral,,LYRICS_NOT_FOUND
Guns & Roses,Paradise Lunch,joy,,LYRICS_NOT_FOUND
Music for 18 Musicians: Pulses,"Reich, Steve",reflective,,LYRICS_NOT_FOUND
Child Song,The Cinematic Orchestra,reflective,,LYRICS_NOT_FOUND
The Supine,Andrew Bird,calm,,LYRICS_NOT_FOUND
Kiwi Maddog 20/20,Elliott Smith,reflective,,LYRICS_NOT_FOUND
Didjital Vibrations,Jamiroquai,calm,,LYRICS_NOT_FOUND
Distant Land,Madlib,calm,,LYRICS_NOT_FOUND
Central Park West,John Coltrane,calm,,LYRICS_NOT_FOUND
Death by Chocolate,De-Phazz,calm,,LYRICS_NOT_FOUND
World's End Rhapsody,Nujabes,reflective,,LYRICS_NOT_FOUND
Sea of Cloud,Nujabes,calm,,LYRICS_NOT_FOUND
Light on the Land,Nujabes,calm,,LYRICS_NOT_FOUND
Peaceland,Nujabes,calm,,LYRICS_NOT_FOUND
Autumn Nocturne,Lou Donaldson,calm,,LYRICS_NOT_FOUND
Cigarettes and Chocolate,Chet Faker,reflective,,LYRICS_NOT_FOUND
Bass Trap,U2,reflective,,LYRICS_NOT_FOUND
Tragedy Of Joseph Merrick,Tides From Nebula,reflective,,LYRICS_NOT_FOUND
One Shine,The Roots,calm,,LYRICS_NOT_FOUND
Alone and I,Herbie Hancock,calm,,LYRICS_NOT_FOUND
Red Baron,Billy Cobham,joy,,LYRICS_NOT_FOUND
Le Cygne,Camille Saint-Saëns,calm,,LYRICS_NOT_FOUND
Melody 7,Tera Melos,sadness,,LYRICS_NOT_FOUND
Chromatic Bird,Saycet,neutral,,LYRICS_NOT_FOUND
Forever [*],Queen,joy,,LYRICS_NOT_FOUND
"Paradise by The ""C""",Bruce Springsteen,excitement,,LYRICS_NOT_FOUND
Onyx,Space Art,sadness,,LYRICS_NOT_FOUND
2 On,Tinashe,excitement,,LYRICS_NOT_FOUND
C.L.U. (remixed by Paul Oakenfold),Daft Punk,excitement,,LYRICS_NOT_FOUND
North Of The Wall,Ramin Djawadi,excitement,,LYRICS_NOT_FOUND
The King's Arrival,Ramin Djawadi,excitement,,LYRICS_NOT_FOUND
In a crisis…,Elsiane,excitement,,LYRICS_NOT_FOUND
Small Pack Of Wolves,Ramin Djawadi,excitement,,LYRICS_NOT_FOUND
You've Got Nothing,My Bloody Valentine,excitement,,LYRICS_NOT_FOUND
The Night's Watch,Ramin Djawadi,excitement,,LYRICS_NOT_FOUND
Ones All Over the Place,Don Caballero,excitement,,LYRICS_NOT_FOUND
fields shorelines and hunters,M83,excitement,,LYRICS_NOT_FOUND
Bass Baby,Mr. Scruff,excitement,,LYRICS_NOT_FOUND
Glory Seeker,Immediate Music,excitement,,LYRICS_NOT_FOUND
Heading To Acadia,Runrig,excitement,,LYRICS_NOT_FOUND
"I Love You, I'm Going To Blow Up Your School",Mogwai,excitement,,LYRICS_NOT_FOUND
Thoroughly at Home,Animals as Leaders,excitement,,LYRICS_NOT_FOUND
Gotham's Reckoning,Hans Zimmer,excitement,,LYRICS_NOT_FOUND
Beethoven's 5 Secrets,The Piano Guys,excitement,,LYRICS_NOT_FOUND
Like a Dog Chasing Cars,Hans Zimmer & James Newton Howard,excitement,,LYRICS_NOT_FOUND
The Death of Paradigm,If These Trees Could Talk,excitement,,LYRICS_NOT_FOUND
Les Jours Heureux,Yann Tiersen,excitement,,LYRICS_NOT_FOUND
Forbidden Friendship,John Powell,excitement,,LYRICS_NOT_FOUND
Dragon Training,John Powell,excitement,,LYRICS_NOT_FOUND
"Data, Data, Data",Hans Zimmer,excitement,,LYRICS_NOT_FOUND
Spirit of the Universe,Don Davis,excitement,,LYRICS_NOT_FOUND
March of the Marauders,Jeremy Soule,excitement,,LYRICS_NOT_FOUND
Bouff,Machinae Supremacy,excitement,,LYRICS_NOT_FOUND
End of Line (Remixed by Photek),Photek,excitement,,LYRICS_NOT_FOUND
Vortal Combat,Kelly Bailey,excitement,,LYRICS_NOT_FOUND
Loot Burn Rape Kill Repeat,Machinae Supremacy,excitement,,LYRICS_NOT_FOUND
Spectrum,Boards of Canada,excitement,,LYRICS_NOT_FOUND
"Scherzo No. 1 in B Minor, Op. 20",Frédéric Chopin,excitement,,LYRICS_NOT_FOUND
Stand Strong Stand Together,Christopher Lennertz,joy,,LYRICS_NOT_FOUND
Mission Impossible Theme,Adam Clayton & Larry Mullen,excitement,,LYRICS_NOT_FOUND
miracle,Chris Brown,neutral,,LYRICS_NOT_FOUND
I Chose Noise,Hybrid,joy,,LYRICS_NOT_FOUND
Booker-Loo,Booker T. & the MG's,reflective,,LYRICS_NOT_FOUND
Traashh,Da Octopusss,neutral,,LYRICS_NOT_FOUND
Homeward Bound,Black Mekon,neutral,,LYRICS_NOT_FOUND
Lo-Rent Sex,Black Mekon,neutral,,LYRICS_NOT_FOUND
Intermezzo Liberte,Arch Enemy,joy,,LYRICS_NOT_FOUND
Coronation,Ilan Eshkeri,joy,,LYRICS_NOT_FOUND
Computer Face: Pure Being,Flying Lotus,excitement,,LYRICS_NOT_FOUND
A Call To Adventure (Theme From Mummy 3),Randy Edelman,excitement,,LYRICS_NOT_FOUND
Not for Nothing,Dub Trio,excitement,,LYRICS_NOT_FOUND
Madder Sky,中川幸太郎,joy,,LYRICS_NOT_FOUND
Star Trek: Deep Space Nine: Main Title,Dennis McCarthy,excitement,,LYRICS_NOT_FOUND
Compass And Guns,Thomas Newman,sadness,,LYRICS_NOT_FOUND
And I Can Hear The Soft Morning Rustling (As If Snow Were Sliding Down The Mountains),Balmorhea,sadness,,LYRICS_NOT_FOUND
Innerspace,The Apples in Stereo,reflective,,LYRICS_NOT_FOUND
Blurring Lines,Blackbird Blackbird,neutral,,LYRICS_NOT_FOUND
Absolute Reality (Arty Remix),REVERSE,reflective,,LYRICS_NOT_FOUND
Start Shootin\',Little People,sadness,,LYRICS_NOT_FOUND
The Breakfast Drama,Populous,reflective,,LYRICS_NOT_FOUND
Driving Fast Through a Big City at Night,Bright Eyes,joy,,LYRICS_NOT_FOUND
In Church (Cyann & Ben version),M83,joy,,LYRICS_NOT_FOUND
Development,Antoine Dufour,joy,,LYRICS_NOT_FOUND
Eye of a Needle,Art of Noise,joy,,LYRICS_NOT_FOUND
She Could Be Mine,Dave Grusin,joy,,LYRICS_NOT_FOUND
Mako,iTAL tEK,joy,,LYRICS_NOT_FOUND
An Ending (Ascent) (2005 Digital Remaster),Brian Eno,joy,,LYRICS_NOT_FOUND
Journey To A Fantasy,Kitaro,joy,,LYRICS_NOT_FOUND
Please sing my spring reverb - isan catena mix,Mum,reflective,,LYRICS_NOT_FOUND
Thando's Groove,Sibongile Khumalo,joy,,LYRICS_NOT_FOUND
Tropidelico,The Quantic Soul Orchestra,joy,,LYRICS_NOT_FOUND
