track,artist,final_emotion,reason,lyrics
A Secret Meeting at Midnight,Shikata Akiko & Shimotsuki Haruka & Mitose Noriko,anger,Track was not found,
Sate San,Ofasia,anger,Track was not found,
Phantasmagoria,Shikata Akiko & Shimotsuki Haruka & Mitose Noriko,anger,Track was not found,
Ever After,Heard,anger,Track was not found,
Crimson Scar,Shikata Akiko & Shimotsuki Haruka & Mitose Noriko,anger,Track was not found,
Luna Piena,志方あきこ (Shikata Akiko),anger,Track was not found,
うみねこのなく頃に - Alternative Instrumental Suites - (Umineko no Naku Koro ni - Alternative Instrumental Suites -),Akiko Shikata (志方 あきこ),anger,Track was not found,
The Rains of Castamere,Erutan,anger,Track was not found,
Salome,東京ナミイ,anger,Track was not found,
Geisha,Marjolaine,anger,Track was not found,
をかし～Instrumental～,志方あきこ,anger,Track was not found,
百鬼夜行～Orgel Arrange ver～,志方あきこ,anger,Track was not found,
Looks and Money,Driveway,anger,Track was not found,
Come Together,東京ナミイ,anger,Track was not found,
Lingerie,Goddess,anger,Track was not found,
MARE,VAGRANCY,anger,Track was not found,
Cleopatra,Goddess,anger,Track was not found,
Alabama Song,東京ナミイ,anger,Track was not found,
Tirawa,井元ともこ,anger,Track was not found,
Asian Parfait - 茉莉花,井元ともこ,anger,Track was not found,
The Grey Wall and the Prison Bars,志方あきこ,anger,Track was not found,
Ghost Town (Extended Version),Terry Hall,anger,Track was not found,
Erotic,Goddess,anger,Track was not found,
X-Rated,Goddess,anger,Track was not found,
Chi vuol la zingarella (Who wants the gypsy girl?),志方あきこ (Shikata Akiko),anger,Track was not found,
Boyz,Goddess,anger,Track was not found,
La Luna(Wisteria),志方あきこ,anger,Track was not found,
Goldmine,Heard,anger,Track was not found,
In My Bed,Goddess,anger,Track was not found,
Swimming,Kalliope,anger,Track was not found,
Embryo,志方あきこ,anger,Track was not found,
Come raggio di sol,志方あきこ (Shikata Akiko),anger,Track was not found,
"Danza, Fanciulla Gentile(Wisteria)",志方あきこ,anger,Track was not found,
Nevicata(Wisteria),志方あきこ,anger,Track was not found,
She's Wild,Goddess,anger,Track was not found,
ヒト型式PF試奏例β,志方あきこ,anger,Track was not found,
Le Lacrime(Wisteria),志方あきこ,anger,Track was not found,
Chocolat,Harvey Weinstein,anger,Track was not found,
Preamble,Kalliope,anger,Track was not found,
Makeda ～Queen of Sheba～,志方あきこ (Shikata Akiko),anger,Track was not found,
ORION,Shikata,anger,Track was not found,
Reason,Shikata,anger,Track was not found,
Je T'Aime,Goddess,anger,Track was not found,
First love,Shikata,anger,Track was not found,
Don't Cry,Shikata,anger,Track was not found,
All That Departs and Returns,Kalliope,anger,Track was not found,
Elizabeth's Lullaby,Kalliope,anger,Track was not found,
Listen to my Wrath,Eamezey,anger,Track was not found,
As one,Shikata,anger,Track was not found,
you're ugly,Kiki & Herb,anger,Track was not found,
幕間 ~カオカゲウオ:その頃団員達は見当違いな方向を大捜索中,志方あきこ,anger,Track was not found,
Sacrifice,志方あきこ (Shikata Akiko),anger,Track was not found,
Melpomene,志方あきこ (Shikata Akiko),anger,Track was not found,
She Walks in Beauty,Kalliope,anger,Track was not found,
The Lusty Horn,Kalliope,anger,Track was not found,
Contrasto,志方あきこ (Shikata Akiko),anger,Track was not found,
Sexual (Practise Safe Sex version),Goddess,anger,Track was not found,
Make It Alright,Angie Foster,anger,Track was not found,
Crossing the Rubicon,Kalliope,anger,Track was not found,
Back Off (Live),The Sadies,anger,Track was not found,
Incêndio,Stupid,anger,Track was not found,
Charon's Valley,Kalliope,anger,Track was not found,
How I Feel,Ty Kovatch,anger,Track was not found,
Good Heavens,I Am Unanimous!,anger,Track was not found,
The Fall of Rome,Kalliope,anger,Track was not found,
a verdade oculta de uma jovem atriz | VERDADES OCULTAS,Harvey Weinstein,anger,Track was not found,
オトシモノ ～Orgel Arrange Ver～,志方あきこ,anger,Track was not found,
Climbing,Kalliope,anger,Track was not found,
Pétasse (Minitel Rose Remix),Sexy Sushi,anger,Track was not found,
"1, 2, 3, 4, Train To Kill",Our Lady J,anger,Track was not found,
Farfalle〜異邦人〜,志方あきこ,anger,Track was not found,
Ta Tanka,Tomoko Imoto,anger,Track was not found,
まほろば (Mahoroba),Shikata Akiko (志方あきこ),anger,Track was not found,
Pushed Around,Heard,anger,Track was not found,
The Way It's Gonna Be,Ty Kovatch,anger,Track was not found,
Tracy,Kalliope,anger,Track was not found,
Sento,Kalliope,anger,Track was not found,
It's Karma Bitch,Anjulie,anger,Track was not found,
Stupid,Stupid,anger,Track was not found,
Calamity,Marjolaine,anger,Track was not found,
西風の贈り物 (Nishikaze no Okurimono),志方あきこ (Shikata Akiko),anger,Track was not found,
The Bull Song,Kalliope,anger,Track was not found,
Weimar New York,Justin Bond,anger,Track was not found,
Living a Life With No Regrets,Beauty Full of Shit,anger,Track was not found,
Indra,Ofasia,anger,Track was not found,
Rosta,志方あきこ,anger,Track was not found,
Y'a des endroits,Marjolaine,anger,Track was not found,
祈り ～སྨོན་ལམ་～,志方あきこ,anger,Track was not found,
PHANTASMAGORIA,"Noriko Mitose, Akiko Shikata, Haruka Shimotsuki",anger,Track was not found,
Narcisse,Marjolaine,anger,Track was not found,
You're a Different Human Being to Everybody You Meet,VAGRANCY,anger,Track was not found,
Iron Goddess,Goddess,anger,Track was not found,
Luna piena,Shikata Akiko (志方あきこ),anger,Track was not found,
È per te,Kalliope,anger,Track was not found,
Occhi tristi,Kalliope,anger,Track was not found,
泡沫 〜想いの辿る場所〜,志方あきこ,anger,Track was not found,
La Fiera,Kalliope,anger,Track was not found,
Still Love You,Shikata,anger,Track was not found,
Defying Gravity,The Original Broadway Cast,anger,Track was not found,
Into The Cage,Garden Of Madness,anger,Track was not found,
Alvorada,Stupid,anger,Track was not found,
Suria Lal,Ofasia,anger,Track was not found,
Constante Transição,Stupid,anger,Track was not found,
Tania,Ofasia,anger,Track was not found,
All Must Die,Goddess,anger,Track was not found,
Nevicata,VAGRANCY,anger,Track was not found,
Midnight,Goddess,anger,Track was not found,
Japanese Masterpiece,The Weeaboo Piss,anger,Track was not found,
Pashida,Ofasia,anger,Track was not found,
Opium I (instrumental),Ofasia,anger,Track was not found,
Pure,Shikata,anger,Track was not found,
Nirvana,Ofasia,anger,Track was not found,
Lilybelle,Kiki & Herb,anger,Track was not found,
詩魔法: デモンジェル,志方あきこ & 霜月はるか,anger,Track was not found,
逢いたくて...,Shikata,anger,Track was not found,
Pretentious Masterpiece,The Weeaboo Piss,anger,Track was not found,
大地の鼓動 (Daichi no Kodou),Shikata Akiko (志方あきこ),anger,Track was not found,
Mekong Hymn,Ofasia,anger,Track was not found,
24/7,Shikata,anger,Track was not found,
OPIUM I,Ofasia,anger,Track was not found,
詩魔法: インバートブリッド,志方あきこ & 霜月はるか,anger,Track was not found,
Asian Love,Marjolaine,anger,Track was not found,
Ave Maria,シカタ★アキコ,anger,Track was not found,
Opium II (Instrumental),Ofasia,anger,Track was not found,
Japanese Beer,Stupid,anger,Track was not found,
You Don't Exist,Stupid,anger,Track was not found,
S・T・I,Shikata,anger,Track was not found,
Snow White,Shikata,anger,Track was not found,
Coconut,Justin Bond,anger,Track was not found,
Desce o céu,Stupid,anger,Track was not found,
The Forest of Junk and a Key-Wound Bird,VAGRANCY,anger,Track was not found,
Hymmn::TOKIKAGURA_TENTOUKI;～BattleSongs～,志方あきこ & 霜月はるか,anger,Track was not found,
Always (Violin Interlude),Kalliope,anger,Track was not found,
NICE & SLOW,Shikata,anger,Track was not found,
OPIUM II,Ofasia,anger,Track was not found,
Amnesia,志方あきこ (Akiko Shikata),anger,Track was not found,
Thrylos,志方あきこ,anger,Track was not found,
Loki,Shikata Akiko & Shimotsuki Haruka & Mitose Noriko,anger,Track was not found,
Black Water,Nobuo Uematsu - 植松伸夫,anger,Track was not found,
Hawkeye,"志方あきこ, 霜月はるか, みとせのりこ",anger,Track was not found,
Rainbow Masterpiece,The Weeaboo Piss,anger,Track was not found,
Never,The Roc Project feat. Tina Arena,anger,Track was not found,
謳無き丘へ～Harmonics Pre=Ciel～,志方あきこ,anger,Track was not found,
Show Me Love,Kalliope,anger,Track was not found,
近侍 歌仙兼定,志方あきこ,anger,Track was not found,
近侍 加州清光,志方あきこ,anger,Track was not found,
近侍 山姥切国広,志方あきこ,anger,Track was not found,
近侍 陸奥守吉行,志方あきこ,anger,Track was not found,
Blood From A Stone,Spanky Wilson and the Quantic Soul Orchestra,anger,Track was not found,
Ruota della Fortuna,志方あきこ,anger,Track was not found,
Nevicata〜Origine〜,志方あきこ,anger,Track was not found,
U〜サクラの頃〜,Shikata,anger,Track was not found,
Sing [Album Version (Explicit)]/Album Version (Explicit),dresden dolls,anger,Track was not found,
Warehouse (Live),Dave Matthews and Tim Reynolds,anger,Track was not found,
FAVOR〜確かなこと〜,Shikata,anger,Track was not found,
A Woman Like Me,Spanky Wilson and the Quantic Soul Orchestra,anger,Track was not found,
Cookie Cutter Kid/Grand Royal With Cheese (Outro),Bis,anger,Track was not found,
Orthodox,Zola Jesus,sadness,Track was not found,
Black pearl in a crystalline shell,Terra Tenebrosa,fear,Track was not found,
It is Wicked Not to Care,Belle and Sebastian,neutral,Track was not found,
Mark of the Witch,Hexentanz,sadness,Track was not found,
Snatch-Patch,Felicia Michaels,excitement,Track was not found,
Sunset,Non,fear,Track was not found,
Ethereal Journeys,Elend,neutral,Track was not found,
Speaking In Tongues,Felicia Michaels,excitement,Track was not found,
Welcome To Hell (Intro),"Pixietricks, TO",fear,Track was not found,
Dolphin's Spurt,Minny Pops,neutral,Track was not found,
Give Me Your Gun,Marissa Nadler,neutral,Track was not found,
If We Had...,Belketre,neutral,Track was not found,
The Pentagram,Aleister Crowley,neutral,Track was not found,
Six Days With Lord Diabolus,Beherit,fear,Track was not found,
Hantaoma,Stille Volk,neutral,Track was not found,
Lighthouse Keeper,Maggie Gyllenhaal,neutral,Track was not found,
Out of the Lake,Haley Bonar,reflective,Track was not found,
Вовочка,Пеп-Си,reflective,Track was not found,
Screams Choked to Silence,Gorelord,fear,Track was not found,
Mutilate,Ludus,reflective,Track was not found,
Imaginary Friends,Robert Tunstall,neutral,Track was not found,
When Your Man-Boobs Crush This Town,Robert Tunstall,neutral,Track was not found,
Bowser's Castle,PENTAGONIC,neutral,Track was not found,
Session,PENTAGONIC,reflective,Track was not found,
To Gremory,Order Of The Ebon Hand,neutral,Track was not found,
Enough is enough of the blues,PT Loren,neutral,Track was not found,
Wild Women With Steak-Knives,Diamanda Galás,fear,Track was not found,
Don´t look down,PT Loren,neutral,Track was not found,
View of a Desolate Wasteland,Viking Crown,fear,Track was not found,
Maths,PENTAGONIC,sadness,Track was not found,
Out Of Line(Demo Version),PT Loren,neutral,Track was not found,
Here No One Tells Me To Shake That Ass(Demo Version),PT Loren,neutral,Track was not found,
Creature Of The Night,Obszön Geschöpf,neutral,Track was not found,
All the Boys and the Girls,PT Loren,neutral,Track was not found,
Metamorphosis,Luc Arbogast,reflective,Track was not found,
The Unbearable(Demo Version),PT Loren,neutral,Track was not found,
Nobody's Bird,Crissi Cochrane,reflective,Track was not found,
Jonny! (Full Murder Mix),PENTAGONIC,sadness,Track was not found,
Draconis,Senate,neutral,Track was not found,
The Man I Love,Crissi Cochrane,reflective,Track was not found,
Red Giant,Robert Tunstall,neutral,Track was not found,
Empires of Inhumanity,Fatal Embrace,fear,Track was not found,
Troll,Tristania,fear,Track was not found,
A Damn Shame,Crissi Cochrane,neutral,Track was not found,
The Key,Crissi Cochrane,reflective,Track was not found,
Stay Evil,Incriminated,fear,Track was not found,
Sweet Wine,Celebratum,fear,Track was not found,
Someone Comes Along,Crissi Cochrane,reflective,Track was not found,
Breast Exams,Felicia Michaels,excitement,Track was not found,
The Intangible Coherence,Unmorph,reflective,Track was not found,
Go away(nothing left to undo),PT Loren,neutral,Track was not found,
慟哭,志方あきこ,sadness,Track was not found,
Junk Gyre,Zan-zan-zawa-veia,neutral,Track was not found,
Song For The Devil's Son (Bonus),Deströyer 666,fear,Track was not found,
My Harlot (Devil Mix),Lucifers Crossing,reflective,Track was not found,
"Uvtopobos, Desert's Dungeon",___dREàgänN||||||,reflective,Track was not found,
Radio Quietly-Accru-Self-Loathing (dont give a Fuck's genre mix),Didactic Sudanese Transplant Waiters,neutral,Track was not found,
Blow Hole,Zan-zan-zawa-veia,neutral,Track was not found,
March Of The Snail,___dREàgänN||||||,neutral,Track was not found,
Island Worship,___dREàgänN||||||,neutral,Track was not found,
Chimney Swift,___dREàgänN||||||,neutral,Track was not found,
Very Happy,"Oh Yes, By All Means",sadness,Track was not found,
Abomination,Impaler,fear,Track was not found,
Untitled,Kevin Max,sadness,Track was not found,
Monster Crop,___dREàgänN||||||,neutral,Track was not found,
Cavern of Impending Doom,___dREàgänN||||||,neutral,Track was not found,
Syndrome,Unmorph,neutral,Track was not found,
The Amityville Horror,Lalo Schifrin,neutral,Track was not found,
Dig Dog Dead,Brian Square,neutral,Track was not found,
This Unknown Thing,Brian Square,neutral,Track was not found,
Magmata Trapped In The Earth,Disexistentsium,neutral,Track was not found,
Poultry,14 fried fish,neutral,Track was not found,
Vile Core,Zan-zan-zawa-veia,neutral,Track was not found,
There is no sin for all this,Brian Square,neutral,Track was not found,
Eviltricirangers,___dREàgänN||||||,neutral,Track was not found,
Shake,Brian Square,neutral,Track was not found,
Shasta Cola,14 fried fish,neutral,Track was not found,
Unus solus Deus ab aeterno in aeternum,Carl Orff,fear,Track was not found,
es besitzt dich,RABENSUMPF,fear,Track was not found,
The Sacred Chalice Which Holds The Mighty Screwdriver,___dREàgänN||||||,neutral,Track was not found,
New Living Dead,The Demonic Paradise,fear,Track was not found,
(Are You Ready For That) Great Atomic Power,This Train,reflective,Track was not found,
Beck Depression Inventory,My Boyfriend the Pilot,fear,Track was not found,
The Robot Song,The Scribbles,reflective,Track was not found,
